start;end;actor;recp;bp_actor;bp_recp;label;int_bc;val_actor;val_recp;intention;audio_info
00:56:17;00:56:17;woman;fg;haende;"arme;ruecken";ans;str;pos;neg;ja;
00:56:18;00:56:19;women;fg;haende;"ruecken;arme";ans;wea;pos;neg;ja;
00:56:19;00:56:19;woman;fg;haende;schultern;klop;wea;pos;pos;ja;
00:56:19;00:56:19;woman;man;haende;ruecken;fueh;wea;pos;pos;ja;nar
00:56:20;00:56:21;man;fg;"brust;haende";ruecken;weg;wea;neg;neg;nein;
00:56:21;00:56:22;man;fg;haende;arme;fes;wea;pos;pos;ja;
00:56:56;00:56:56;woman;fg;haende;schultern;klop;wea;pos;pos;ja;
00:56:58;00:56:58;woman;fg;haende;arme;zie;str;pos;sneg;ja;
00:57:03;00:57:04;man;fg;haende;ruecken;weg;str;pos;neg;ja;
00:58:13;00:58:13;woman;man;haende;ruecken;weg;str;sneg;sneg;ja;nar
00:56:15;00:56:15;man;man;"arme;haende";"ruecken;arme";fes;str;sneg;sneg;ja;
00:58:17;00:58:19;man;woman;haende;haende;sb;wea;pos;pos;nein;
00:58:17;00:58:19;woman;man;haende;haende;sb;wea;pos;pos;nein;
00:58:32;00:58:33;woman;woman;haende;haende;sb;wea;pos;pos;nein;
00:58:44;00:58:56;man;fg;"haende;arme";schultern;aus;str;spos;pos;ja;nar
00:59:26;00:59:38;fg;jc;"haende;arme;schultern;brust;bauch;ruecken";"haende;arme;schultern;brust;bauch;ruecken";hug;str;spos;spos;ja;nar
00:59:26;00:59:38;jc;fg;"haende;arme;schultern;brust;bauch;ruecken";"haende;arme;schultern;brust;bauch;ruecken";hug;str;spos;spos;ja;nar
00:59:38;00:59:46;jc;fg;"arme;haende";arme;ein;wea;pos;pos;ja;
00:59:53;00:59:54;man;fg;haende;arme;abt;str;neg;neg;ja;aud
00:59:55;00:59:56;jc;man;haende;brust;weg;wea;neg;sneg;ja;aud
00:59:56;00:59:56;man;jc;haende;arme;weg;str;neg;neg;ja;
00:59:58;00:59:58;man;jc;brust;arme;sb;wea;neg;neg;nein;
01:00:08;01:00:08;man;man;haende;arme;fes;str;neg;neg;ja;aud
01:00:23;01:00:24;man;man;"arme;haende";"arme;brust";sb;wea;pos;pos;nein;
01:00:24;01:00:24;jc;man;haende;arme;sb;wea;neg;neg;nein;
01:00:44;01:00:44;man;jc;haende;gesicht;fei;str;sneg;sneg;ja;"nar;aud"
01:00:54;01:00:55;fg;man;"arme;bauch;brust;haende";"arme;haende;brust;ruecken;bauch";tac;str;sneg;sneg;ja;"nar;aud"
01:00:56;01:00:57;fg;man;"arme;bauch;brust;haende";"arme;haende;brust;ruecken;bauch";tac;str;sneg;sneg;ja;aud
01:00:58;01:01:01;fg;man;haende;"gesicht;arme;brust";hit;str;sneg;sneg;ja;"nar;aud"
01:01:03;01:01:03;jc;fg;haende;arme;fes;wea;pos;neg;ja;
01:01:03;01:01:04;jc;fg;haende;"ruecken;schultern";weg;wea;pos;neg;ja;nar
01:01:05;01:01:06;jc;fg;haende;arme;tae;wea;pos;sneg;ja;
01:02:04;01:02:05;jc;fg;haende;schultern;tae;wea;pos;pos;ja;nar
01:02:25;01:02:32;jc;fg;"haende;arme";arme;arm;wea;pos;pos;ja;nar
01:04:04;01:04:04;fg;jc;haende;haende;tae;wea;spos;spos;ja;nar
01:04:04;01:04:05;fg;jc;haende;haende;tae;wea;spos;spos;ja;nar
01:04:29;01:04:33;jc;fg;"haende;arme;brust;schultern;ruecken";"haende;arme;brust;schultern;ruecken";hug;str;spos;spos;ja;nar
01:04:30;01:04:31;fg;jc;haende;ruecken;klop;wea;pos;pos;ja;
01:04:32;01:04:32;jc;fg;haende;ruecken;klop;wea;pos;pos;ja;
01:08:31;01:08:37;men;men;"schultern;arme";"schultern;arme";nah;wea;pos;pos;nein;
01:10:52;01:10:55;dt;fg;haende;schultern;klop;wea;pos;pos;ja;
01:11:12;01:11:13;woman;dt;haende;kopf;tae;wea;pos;pos;ja;
01:11:20;01:11:20;woman;dt;haende;haende;sb;wea;pos;pos;nein;
01:11:21;01:11:21;woman;dt;haende;kopf;tae;wea;pos;pos;ja;
